id,gameId,teamId,participantId,timeline,data
529,1220099,200,10,30-end,955.933333333333
530,1220099,200,10,0-10,303.6
531,1210124,100,1,10-20,428.0
532,1210124,100,1,20-30,384.3
533,1210124,100,1,30-end,810.36
534,1210124,100,1,0-10,210.2
535,1210124,100,2,10-20,469.7
536,1210124,100,2,20-30,405.3
537,1210124,100,2,30-end,753.64
538,1210124,100,2,0-10,262.5
539,1210124,100,3,10-20,206.8
540,1210124,100,3,20-30,409.4
541,1210124,100,3,30-end,446.04
542,1210124,100,3,0-10,82.0
543,1210124,100,4,10-20,251.1
544,1210124,100,4,20-30,325.3
545,1210124,100,4,30-end,420.6
546,1210124,100,4,0-10,135.3
547,1210124,100,5,10-20,417.4
548,1210124,100,5,20-30,560.4
549,1210124,100,5,30-end,950.2
550,1210124,100,5,0-10,266.3
551,1210124,200,6,10-20,645.9
552,1210124,200,6,20-30,593.8
553,1210124,200,6,30-end,1653.68
554,1210124,200,6,0-10,330.0
555,1210124,200,7,10-20,605.3
556,1210124,200,7,20-30,673.8
557,1210124,200,7,30-end,1035.0
558,1210124,200,7,0-10,653.3
559,1210124,200,8,10-20,428.0
560,1210124,200,8,20-30,250.6
561,1210124,200,8,30-end,235.16
562,1210124,200,8,0-10,235.2
563,1210124,200,9,10-20,379.2
564,1210124,200,9,20-30,443.6
565,1210124,200,9,30-end,453.12
566,1210124,200,9,0-10,168.6
567,1210124,200,10,10-20,342.4
568,1210124,200,10,20-30,551.7
569,1210124,200,10,30-end,780.24
570,1210124,200,10,0-10,275.5
571,1210269,100,1,10-20,99.7
572,1210269,100,1,20-30,772.6
573,1210269,100,1,0-10,97.2
574,1210269,100,2,10-20,720.4
575,1210269,100,2,20-30,1505.6
576,1210269,100,2,0-10,629.5
577,1210269,100,3,10-20,442.0
578,1210269,100,3,20-30,709.5
579,1210269,100,3,0-10,336.4
580,1210269,100,4,10-20,221.6
581,1210269,100,4,20-30,333.9
582,1210269,100,4,0-10,250.1
583,1210269,100,5,10-20,264.5
584,1210269,100,5,20-30,779.4
585,1210269,100,5,0-10,367.1
586,1210269,200,6,10-20,233.6
587,1210269,200,6,20-30,582.3
588,1210269,200,6,0-10,287.9
589,1210269,200,7,10-20,375.8
590,1210269,200,7,20-30,1028.2
591,1210269,200,7,0-10,434.4
592,1210269,200,8,10-20,183.1
593,1210269,200,8,20-30,663.0
594,1210269,200,8,0-10,249.5
595,1210269,200,9,10-20,147.2
596,1210269,200,9,20-30,535.1
597,1210269,200,9,0-10,242.8
598,1210269,200,10,10-20,93.5
599,1210269,200,10,20-30,585.7
600,1210269,200,10,0-10,223.9
601,1220221,100,1,10-20,441.1
602,1220221,100,1,0-10,213.0
603,1220221,100,2,10-20,509.8
604,1220221,100,2,0-10,341.1
605,1220221,100,3,10-20,488.5
606,1220221,100,3,0-10,234.7
607,1220221,100,4,10-20,362.4
608,1220221,100,4,0-10,219.6
609,1220221,100,5,10-20,572.2
610,1220221,100,5,0-10,285.8
611,1220221,200,6,10-20,284.8
612,1220221,200,6,0-10,337.8
613,1220221,200,7,10-20,302.3
614,1220221,200,7,0-10,537.4
615,1220221,200,8,10-20,489.4
616,1220221,200,8,0-10,195.0
617,1220221,200,9,10-20,187.5
618,1220221,200,9,0-10,262.2
619,1220221,200,10,10-20,452.5
620,1220221,200,10,0-10,271.9
621,1220232,100,1,10-20,495.0
622,1220232,100,1,20-30,639.7
623,1220232,100,1,30-end,243.0
624,1220232,100,1,0-10,243.7
625,1220232,100,2,10-20,346.6
626,1220232,100,2,20-30,322.1
627,1220232,100,2,30-end,360.4
628,1220232,100,2,0-10,322.4
629,1220232,100,3,10-20,253.6
630,1220232,100,3,20-30,371.3
631,1220232,100,3,30-end,370.8
632,1220232,100,3,0-10,115.5
633,1220232,100,4,10-20,439.3
634,1220232,100,4,20-30,228.4
635,1220232,100,4,30-end,250.0
636,1220232,100,4,0-10,273.6
637,1220232,100,5,10-20,717.3
638,1220232,100,5,20-30,681.0
639,1220232,100,5,30-end,557.8
640,1220232,100,5,0-10,235.3
641,1220232,200,6,10-20,560.6
642,1220232,200,6,20-30,536.8
643,1220232,200,6,30-end,731.9
644,1220232,200,6,0-10,131.4
645,1220232,200,7,10-20,707.2
646,1220232,200,7,20-30,652.1
647,1220232,200,7,30-end,533.6
648,1220232,200,7,0-10,454.5
649,1220232,200,8,10-20,353.4
650,1220232,200,8,20-30,245.8
651,1220232,200,8,30-end,128.8
652,1220232,200,8,0-10,69.6
653,1220232,200,9,10-20,511.0
654,1220232,200,9,20-30,534.7
655,1220232,200,9,30-end,280.5
656,1220232,200,9,0-10,194.8
657,1220232,200,10,10-20,567.2
658,1220232,200,10,20-30,350.6
659,1220232,200,10,30-end,73.5
660,1220232,200,10,0-10,257.6
661,1210278,100,1,10-20,607.4
662,1210278,100,1,0-10,242.2
663,1210278,100,2,10-20,605.1
664,1210278,100,2,0-10,308.7
665,1210278,100,3,10-20,252.8
666,1210278,100,3,0-10,118.8
667,1210278,100,4,10-20,498.2
668,1210278,100,4,0-10,266.2
669,1210278,100,5,10-20,426.2
670,1210278,100,5,0-10,365.4
671,1210278,200,6,10-20,526.5
672,1210278,200,6,0-10,285.2
673,1210278,200,7,10-20,391.5
674,1210278,200,7,0-10,625.3
675,1210278,200,8,10-20,543.5
676,1210278,200,8,0-10,196.2
677,1210278,200,9,10-20,312.4
678,1210278,200,9,0-10,308.0
679,1210278,200,10,10-20,577.0
680,1210278,200,10,0-10,609.8
681,1220260,100,1,10-20,576.8
682,1220260,100,1,20-30,420.3
683,1220260,100,1,30-end,1111.3
684,1220260,100,1,0-10,214.2
685,1220260,100,2,10-20,349.7
686,1220260,100,2,20-30,286.6
687,1220260,100,2,30-end,560.0
688,1220260,100,2,0-10,308.4
689,1220260,100,3,10-20,118.5
690,1220260,100,3,20-30,367.7
691,1220260,100,3,30-end,383.6
692,1220260,100,3,0-10,166.9
693,1220260,100,4,10-20,176.5
694,1220260,100,4,20-30,323.8
695,1220260,100,4,30-end,676.1
696,1220260,100,4,0-10,167.8
697,1220260,100,5,10-20,279.2
698,1220260,100,5,20-30,503.7
699,1220260,100,5,30-end,689.2
700,1220260,100,5,0-10,183.5
701,1220260,200,6,10-20,289.1
702,1220260,200,6,20-30,696.2
703,1220260,200,6,30-end,594.6
704,1220260,200,6,0-10,131.1
705,1220260,200,7,10-20,656.6
706,1220260,200,7,20-30,366.6
707,1220260,200,7,30-end,956.4
708,1220260,200,7,0-10,335.3
709,1220260,200,8,10-20,105.6
710,1220260,200,8,20-30,303.4
711,1220260,200,8,30-end,591.4
712,1220260,200,8,0-10,118.3
713,1220260,200,9,10-20,96.1
714,1220260,200,9,20-30,384.7
715,1220260,200,9,30-end,424.7
716,1220260,200,9,0-10,162.3
717,1220260,200,10,10-20,81.5
718,1220260,200,10,20-30,52.4
719,1220260,200,10,30-end,293.6
720,1220260,200,10,0-10,51.8
721,1210335,100,1,10-20,214.6
722,1210335,100,1,20-30,736.0
723,1210335,100,1,30-end,979.0
724,1210335,100,1,0-10,232.4
725,1210335,100,2,10-20,375.4
726,1210335,100,2,20-30,455.4
727,1210335,100,2,30-end,1106.6
728,1210335,100,2,0-10,383.6
729,1210335,100,3,10-20,92.5
730,1210335,100,3,20-30,423.7
731,1210335,100,3,30-end,546.133333333333
732,1210335,100,3,0-10,299.0
733,1210335,100,4,10-20,202.2
734,1210335,100,4,20-30,239.4
735,1210335,100,4,30-end,803.333333333333
736,1210335,100,4,0-10,172.6
737,1210335,100,5,10-20,74.1
738,1210335,100,5,20-30,187.6
739,1210335,100,5,30-end,534.933333333333
740,1210335,100,5,0-10,75.5
741,1210335,200,6,10-20,172.8
742,1210335,200,6,20-30,311.2
743,1210335,200,6,30-end,795.4
744,1210335,200,6,0-10,185.7
745,1210335,200,7,10-20,429.1
746,1210335,200,7,20-30,484.0
747,1210335,200,7,30-end,632.466666666667
748,1210335,200,7,0-10,401.3
749,1210335,200,8,10-20,107.1
750,1210335,200,8,20-30,163.1
751,1210335,200,8,30-end,728.733333333333
752,1210335,200,8,0-10,297.9
753,1210335,200,9,10-20,247.5
754,1210335,200,9,20-30,279.2
755,1210335,200,9,30-end,550.8
756,1210335,200,9,0-10,149.8
757,1210335,200,10,10-20,46.9
758,1210335,200,10,20-30,531.7
759,1210335,200,10,30-end,908.733333333333
760,1210335,200,10,0-10,97.0
761,1220289,100,1,10-20,54.9
762,1220289,100,1,20-30,374.2
763,1220289,100,1,30-end,149.4
764,1220289,100,1,0-10,159.8
765,1220289,100,2,10-20,646.3
766,1220289,100,2,20-30,1154.4
