id,gameId,teamId,participantId,profileIcon,summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,assists,champLevel,combatPlayerScore,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,lane,role
1190232,1190127,100,5,550,g3x Alocs,25,UNRANKED,4,3,5,15,0,4,0,0,0,0,0,0,0,12261,11195,0,1332,3102,3092,2049,2043,3050,3364,0,1,86,0,1,00:23:39,34075,8664,9839,0,0,0,0,0,5421,468,4851,0,0,39496,9132,16037,1761,43,0,0,00:04:12,1,0,0,0,1346,0,0,11,23,54,0,BOTTOM,DUO_SUPPORT
1190243,1190142,100,1,4,RED Ayel,114,UNRANKED,4,12,4,12,0,4,0,0,0,0,0,0,0,6692,6725,0,3074,0,2043,3155,3111,0,3363,0,1,300,0,1,00:09:36,2114,766,6020,4,0,4,0,0,55495,4829,10561,0,0,59089,7075,17027,2471,111,0,0,00:00:58,3,0,1479,1479,446,0,0,4,2,11,0,JUNGLE,NONE
1190244,1190142,100,2,4,RED Caos,48,UNRANKED,4,11,4,10,0,2,0,0,0,0,0,0,0,6401,5850,0,1409,2031,2043,3009,3105,1028,3364,0,1,0,0,1,00:14:53,8142,1805,7089,41,6,35,0,0,36447,1586,12237,0,0,51818,3392,19615,7612,21,0,0,00:11:19,1,0,7228,0,288,0,0,5,9,25,0,JUNGLE,NONE
1190245,1190142,100,3,4,RED Brucer,112,UNRANKED,4,1,5,13,0,5,0,0,0,0,0,0,0,7835,7325,0,1058,1056,3158,3197,3001,0,3363,0,1,0,0,1,00:12:28,87126,10120,7790,11,0,11,0,0,9780,161,3874,0,0,96906,10282,11751,710,156,0,0,00:00:04,1,0,0,0,86,0,0,3,3,13,0,MIDDLE,SOLO
1190246,1190142,100,4,13,RED SacyR,18,UNRANKED,7,4,1,12,0,3,2,0,0,0,0,0,0,8405,8300,0,1055,3094,1055,3031,3006,0,3363,2,4,460,2,2,00:09:44,18941,1458,5466,10,0,10,0,0,65174,7017,3809,0,0,84116,8475,9416,1488,150,0,0,00:01:24,3,0,0,0,140,2,0,0,4,8,0,JUNGLE,NONE
1190247,1190142,100,5,4,RED Eryon,12,UNRANKED,4,3,3,8,0,4,0,0,0,0,0,0,0,5071,4675,0,3302,3010,2049,1308,1028,2043,3341,0,0,0,0,0,00:09:17,6097,1576,6281,1,0,1,0,0,4865,518,6179,0,0,12883,2095,13184,3164,25,0,0,00:01:15,11,0,1920,0,724,0,0,7,5,21,0,JUNGLE,NONE
1190314,1190108,200,6,7,OPK SkyBart,127,UNRANKED,12,4,15,18,0,4,0,0,0,0,0,1,0,29648,28575,0,3089,3157,3165,3135,3027,1333,3340,0,1,0,0,1,00:21:54,797059,49691,35357,19,6,13,0,0,19796,2215,25299,0,0,821186,53431,60907,15149,650,0,0,00:17:11,1,0,4329,1524,250,0,0,1,14,36,1,BOTTOM,SOLO
1190315,1190108,200,7,7,OPK Zuao,60,UNRANKED,11,4,9,18,0,6,0,0,0,0,0,0,1,22664,18575,0,3102,3110,1306,1409,3742,3001,3364,2,7,0,3,1,00:20:20,156183,20984,27629,98,32,66,0,0,46235,2715,32423,0,0,241667,24714,61353,15052,110,0,0,00:18:40,1,0,39248,1014,1300,2,0,4,67,58,1,JUNGLE,NONE
1190316,1190108,200,8,7,OPK Goku,112,UNRANKED,14,4,8,18,0,1,1,0,0,0,0,0,0,29444,27575,1,3198,3116,3089,3100,3135,1331,3363,2,7,0,4,2,00:37:57,746815,59883,25473,52,9,43,0,0,38021,489,10578,0,0,787594,62354,37289,10466,598,0,0,00:44:43,1,0,2757,1982,1238,4,0,3,20,39,1,MIDDLE,SOLO
1190317,1190108,200,9,7,OPK Theusma,21,UNRANKED,7,4,8,18,0,2,0,0,0,0,0,0,0,28316,21525,0,3036,3508,1306,3094,3031,3072,3363,2,6,1214,4,1,00:25:58,76620,14081,14521,60,9,51,0,0,562202,52871,12807,0,0,642250,68893,28145,5288,529,0,0,00:15:46,5,0,3428,1940,816,2,0,3,37,39,1,TOP,DUO_CARRY
1190318,1190108,200,10,7,OPK Professor,201,UNRANKED,4,14,18,18,0,2,0,0,0,0,0,0,0,18253,18300,0,3401,3050,2045,3190,2043,1323,3364,0,0,58,0,0,00:26:11,20718,9758,35656,1,0,1,0,0,10273,1425,29194,0,0,38993,13676,67718,15516,69,0,0,00:20:51,5,0,8001,2492,2868,0,0,36,27,127,1,TOP,DUO_SUPPORT
1190332,1190126,200,6,550,g3x Zantins,114,UNRANKED,12,4,7,18,0,5,0,0,0,0,0,0,0,15615,15030,0,3074,3065,1055,3071,3026,3009,3363,0,1,579,0,1,00:15:22,2098,1150,16736,21,3,18,0,0,249900,10827,24878,0,0,257201,17179,42547,10740,333,0,0,00:01:48,5,0,5202,5202,933,0,0,4,11,20,0,TOP,SOLO
1190333,1190126,200,7,550,g3x Snowlz,60,UNRANKED,11,4,10,16,0,5,0,0,0,0,0,0,0,13690,13075,0,1409,3001,3116,3009,3742,1029,3364,0,2,0,0,1,00:18:21,110018,12884,13830,84,7,77,0,0,31885,1070,14508,0,0,156563,13955,28919,7820,78,0,0,00:18:34,1,0,14660,0,581,1,0,10,28,32,0,JUNGLE,NONE
1190334,1190126,200,8,550,g3x TaeYeon,25,UNRANKED,4,12,12,18,0,4,0,0,1,0,0,0,0,18967,18835,0,3157,1331,3092,3089,3001,3135,3363,1,3,0,2,1,00:27:23,261822,43005,10969,36,2,34,0,0,33476,1087,13562,0,0,296049,44843,25646,1953,353,0,0,00:06:12,1,0,750,750,1115,0,0,2,13,19,0,MIDDLE,SOLO
1190335,1190126,200,9,550,g3x Skyer,81,UNRANKED,7,4,6,18,0,2,2,0,0,0,0,0,0,16635,14600,0,3036,3153,3042,3025,1331,1038,3363,2,7,0,4,2,00:36:40,44483,12935,9689,6,0,6,0,0,211222,40930,7562,0,0,258825,55402,17486,3565,331,0,0,00:22:04,2,0,3120,1536,233,1,0,2,18,17,0,BOTTOM,DUO_CARRY
1190336,1190126,200,10,550,g3x Alocs,48,UNRANKED,4,3,11,15,0,3,0,0,0,0,0,0,0,12179,10250,0,3211,3190,3401,2045,2043,1307,3364,0,2,0,0,1,00:16:15,2672,2672,15561,0,0,0,0,0,19815,2332,18793,0,0,36650,5005,35087,15511,79,0,0,00:12:03,4,0,14162,0,733,0,0,12,26,44,0,BOTTOM,DUO_SUPPORT
1190337,1190127,200,10,28,VFK Baiano,12,UNRANKED,14,4,9,15,0,4,0,0,0,1,0,0,0,11992,11275,0,2043,3190,2303,3082,3117,3065,3364,0,1,0,0,1,00:13:49,3588,1601,16923,1,1,0,0,0,9669,587,20045,0,0,18412,3101,38855,32644,40,0,0,00:00:36,107,0,5154,912,1887,0,0,7,16,44,1,BOTTOM,DUO_SUPPORT
1190348,1190142,200,6,4,KBM LEP,127,UNRANKED,4,12,8,14,0,2,0,0,0,1,0,1,0,10253,7900,1,1056,3157,3027,3158,0,0,3363,1,3,0,2,1,00:10:15,96151,7540,2611,22,2,20,0,0,13885,785,6715,0,0,110037,8325,9715,1651,144,0,0,00:04:05,1,0,0,0,388,0,0,0,2,9,1,JUNGLE,NONE
1190349,1190142,200,7,502,KBM Minerva,421,UNRANKED,11,4,12,12,0,3,0,0,0,0,0,0,0,8911,8720,0,3009,1057,1031,1409,0,3742,3364,0,0,0,0,0,00:18:28,20218,2842,5563,62,32,30,0,0,48184,2709,16309,0,0,82161,5587,22705,8344,19,0,0,00:06:28,1,0,13758,36,832,1,0,5,14,19,1,JUNGLE,NONE
1190350,1190142,200,8,26,KBM tinowns,7,UNRANKED,4,14,8,15,0,1,0,0,0,1,0,0,0,12922,10325,0,3001,3092,0,1056,3089,3020,3363,1,6,0,5,1,00:17:23,97816,18327,4361,4,0,4,0,0,24507,467,4007,0,0,123676,19135,8523,1003,215,0,0,00:01:36,1,0,1352,340,154,1,0,3,3,8,1,MIDDLE,SOLO
1190351,1190142,200,9,502,KBM Matsukaze,429,UNRANKED,7,4,5,14,0,0,2,0,1,0,1,0,1,13230,11425,1,3085,3153,3072,3006,1055,0,3363,1,8,459,8,2,00:00:00,2008,1015,2342,24,6,18,0,0,145229,11402,5799,0,0,153269,13337,8166,2525,198,0,0,00:13:31,2,0,6030,920,25,2,0,1,3,9,1,JUNGLE,NONE
1190352,1190142,200,10,26,KBM Ziriguidun,412,UNRANKED,14,4,8,11,0,1,0,0,0,1,0,1,0,7203,5650,0,3190,1306,3302,2049,2043,0,3364,0,1,0,0,1,00:20:35,7273,2924,1937,2,1,1,0,0,6648,230,7666,0,0,17497,3542,9683,231,15,0,0,00:01:38,3,0,3575,388,78,0,0,8,5,22,1,JUNGLE,NONE
1200172,1200071,100,1,502,PNG Mylon,54,UNRANKED,4,12,8,16,0,3,0,0,0,1,0,0,0,12587,10450,0,3068,1323,3110,3075,1028,2033,3363,1,4,0,3,1,00:10:39,90088,9980,6071,4,0,4,0,0,47097,3024,7912,0,0,137186,13005,16525,1991,261,0,0,00:29:37,1,0,0,0,2541,2,0,2,6,15,1,TOP,SOLO
1200173,1200071,100,2,18,PNG SirT,107,UNRANKED,11,4,6,13,0,4,0,0,0,1,0,0,0,9527,8400,0,3142,1400,3009,1036,0,1033,3364,0,2,0,0,1,00:16:16,9859,1145,3532,79,11,68,0,0,83283,5150,15690,0,0,104275,7163,19604,7726,13,0,0,00:08:31,1,0,11132,868,382,1,0,7,8,10,1,JUNGLE,NONE
1200174,1200071,100,3,551,PNG Kami,117,UNRANKED,4,14,9,16,0,2,0,0,0,0,1,0,1,13557,10725,1,3285,3092,1058,3158,3001,1056,3363,0,1,0,0,1,00:21:55,159384,15248,5564,16,4,12,0,0,27931,2406,6257,0,0,188339,18678,12163,1478,280,0,0,00:17:18,1,0,1024,1024,340,1,0,3,7,19,1,MIDDLE,SOLO
1200175,1200071,100,4,28,PNG brTT RX,236,UNRANKED,7,4,5,16,0,2,1,0,0,1,0,0,0,14243,11625,0,3031,3508,3094,3158,0,1055,3363,2,7,648,4,2,00:16:27,8729,3100,5808,18,1,17,0,0,183060,21021,7357,0,0,192362,24386,13277,3084,284,0,0,00:01:57,3,0,572,264,112,1,0,3,13,14,1,BOTTOM,DUO_CARRY
1200176,1200071,100,5,27,PNG Picoca,201,UNRANKED,4,3,11,12,0,3,0,0,0,1,0,0,0,8121,6300,0,3190,3302,2049,0,3067,3009,3364,0,0,0,0,0,00:16:15,11599,4800,6785,0,0,0,0,0,6047,590,7152,0,0,19246,5391,14763,1030,38,0,0,00:07:31,3,0,1598,0,825,0,0,10,15,32,1,BOTTOM,DUO_SUPPORT
1200177,1200074,100,3,552,ITZ tockers,7,UNRANKED,14,4,5,16,0,1,0,0,1,1,0,0,0,11010,9950,0,3092,2031,3089,3001,0,3158,3363,0,1,0,0,1,00:21:34,115690,8828,5767,5,0,5,0,0,23339,749,4309,0,0,139657,10206,10216,1429,250,0,0,00:00:36,1,0,628,628,140,0,0,2,2,18,1,MIDDLE,SOLO
1200178,1200074,100,4,26,ITZ micaO,429,UNRANKED,4,7,6,15,0,0,1,0,0,1,0,0,0,13806,11725,0,1037,1301,3153,3155,1038,3085,3363,1,8,509,8,3,00:00:00,2548,1579,3739,11,6,5,0,0,151534,13894,6735,0,0,155347,15474,10870,3273,255,0,0,00:08:06,2,1,1264,0,395,2,0,2,9,10,1,BOTTOM,SOLO
1200179,1200074,100,5,0,ITZ Jockster,412,UNRANKED,4,3,14,12,0,0,0,0,0,1,0,0,0,8461,7175,0,3801,2049,3401,2043,1306,3010,3364,0,1,0,0,1,00:00:00,19302,5474,6868,0,0,0,0,0,12242,1296,6362,0,0,31545,6770,13460,3578,48,0,0,00:02:24,4,0,0,0,229,0,0,9,14,30,1,JUNGLE,NONE
1200193,1200092,100,1,7,OPK SkyBart,13,UNRANKED,12,4,7,18,0,6,0,0,0,0,0,0,0,18833,16850,1,1058,3135,3040,3102,1323,3027,3363,2,9,0,5,1,00:08:08,253208,34974,10850,17,6,11,0,0,25042,528,19335,0,0,279218,36153,32123,4084,335,0,0,00:03:21,1,0,967,650,1938,0,0,2,2,18,1,TOP,SOLO
1200194,1200092,100,2,7,OPK Zuao,245,UNRANKED,11,4,14,17,0,7,0,0,0,0,0,0,0,14049,13075,0,2032,3111,3742,1409,3110,3102,3364,0,2,0,0,1,00:17:35,91860,8744,20373,76,12,64,0,0,32356,3109,27141,0,0,147122,11894,50635,13957,59,0,0,00:29:30,1,0,22906,40,3120,0,0,6,10,33,1,JUNGLE,NONE
1200195,1200092,100,3,7,OPK Goku,117,UNRANKED,12,4,16,18,0,1,0,0,0,0,0,0,0,19231,18350,0,3092,3089,3135,3157,3100,1331,3363,1,6,0,5,1,00:11:41,239722,34779,8074,13,1,12,0,0,38801,2627,9532,0,0,279099,37807,17631,6006,306,0,0,00:25:25,1,0,575,400,25,3,0,2,8,21,1,MIDDLE,SOLO
1200196,1200092,100,4,7,OPK Theusma,236,UNRANKED,7,4,13,18,0,2,0,0,0,0,0,0,0,17779,16675,0,3140,3031,3006,3094,3508,3036,3363,1,4,894,2,1,00:24:02,20518,4525,6376,35,2,33,0,0,258582,30034,11223,0,0,284004,35511,17624,4812,331,0,0,00:06:41,3,0,4904,952,25,4,0,1,16,20,1,BOTTOM,DUO_CARRY
1200197,1200092,100,5,7,OPK Professor,78,UNRANKED,4,3,10,15,0,5,0,0,0,0,0,0,0,12499,11525,0,3401,3009,2045,3190,2043,3110,3364,0,1,0,0,1,00:10:17,3631,1676,16868,1,1,0,0,0,38029,8685,12268,0,0,48064,10362,29939,8350,89,0,0,00:33:40,5,0,6403,0,802,1,0,15,18,70,1,BOTTOM,DUO_SUPPORT
1200249,1200148,100,1,4,KBM LEP,117,UNRANKED,4,12,2,18,0,1,0,0,0,0,0,0,0,14753,13950,0,1056,3157,3158,3027,3001,3089,3363,0,0,0,0,0,00:44:19,234823,7006,2570,13,0,13,0,0,31583,476,12225,0,0,266406,7482,14796,1375,346,0,0,00:21:38,1,0,0,0,0,1,0,0,4,17,0,JUNGLE,NONE
1200250,1200148,100,2,551,KBM Minerva,79,UNRANKED,11,4,5,15,0,2,0,0,0,0,0,0,0,11378,10900,0,3742,3211,3190,1409,2043,3158,3364,0,0,422,0,0,00:33:10,66616,3165,9929,71,10,61,0,0,23368,379,19690,0,0,105752,3545,30303,14493,36,0,0,00:11:27,1,0,15767,0,684,1,0,9,23,35,0,JUNGLE,NONE
1200251,1200148,100,3,26,KBM tinowns,112,UNRANKED,4,1,0,18,0,1,1,0,0,0,0,0,0,19602,17800,0,3198,3157,3135,3158,3089,3116,3363,1,6,0,6,3,00:44:00,379103,25352,5563,54,7,47,0,0,21548,45,5014,0,0,400651,25397,10745,780,441,0,0,00:23:08,1,1,0,0,168,0,0,4,12,17,0,MIDDLE,SOLO
1200252,1200148,100,4,502,KBM Matsukaze,21,UNRANKED,7,4,4,17,0,1,0,0,0,0,0,0,0,16788,16950,0,3041,3139,3031,3508,3033,1306,3363,0,1,882,0,1,00:43:37,62216,1163,2861,17,2,15,0,0,257543,4224,9525,0,0,322620,6348,12412,2185,396,0,0,00:11:53,3,0,2862,960,25,3,0,2,17,11,0,JUNGLE,NONE
1200253,1200148,100,5,26,KBM Ziriguidun,12,UNRANKED,3,4,5,13,0,1,0,0,0,0,0,0,0,10330,9550,0,3401,1333,3110,2045,2043,0,3364,0,0,0,0,0,00:43:48,5223,1204,7781,1,0,1,0,0,7047,426,9430,0,0,17682,1631,17694,9333,51,0,0,00:03:26,45,0,5411,0,483,0,0,18,24,64,0,JUNGLE,NONE
1200277,1200071,200,6,552,ITZ Yang,114,UNRANKED,4,12,10,16,0,5,0,0,1,0,0,0,0,11389,10650,0,3111,3074,2033,2043,3071,1011,3363,0,1,526,0,1,00:10:29,2114,1209,6857,11,3,8,0,0,124888,9010,14199,0,0,132164,13206,21242,6251,241,0,0,00:01:27,5,0,5161,2986,186,0,0,6,10,18,0,TOP,SOLO
1200278,1200071,200,7,552,ITZ Revolta,60,UNRANKED,4,11,5,12,0,3,1,0,0,0,0,0,0,9722,9500,0,2049,1401,3742,3111,2043,3211,3364,1,3,0,3,2,00:18:33,58171,4863,6788,58,14,44,0,0,22227,953,12324,0,0,92152,6349,19696,5119,37,0,0,00:03:50,1,0,11754,532,584,0,0,9,18,30,0,JUNGLE,NONE
1200279,1200071,200,8,552,ITZ tockers,38,UNRANKED,12,4,4,16,0,1,1,0,0,0,0,0,0,12355,11110,0,3157,2033,3027,3158,3001,1052,3363,1,4,0,4,2,00:30:57,127308,15665,7108,14,0,14,0,0,26499,588,10380,0,0,153807,16253,17996,1883,252,0,0,00:03:20,1,0,0,0,508,0,0,7,10,21,0,MIDDLE,SOLO
1200280,1200071,200,9,552,ITZ micaO,429,UNRANKED,4,7,7,15,0,2,1,0,0,0,0,0,0,12460,11450,0,1055,3031,3153,0,3085,3006,3363,2,4,516,2,2,00:22:10,2148,1828,5176,11,0,11,0,0,134707,11599,9634,0,0,139516,14111,15440,3422,258,0,0,00:11:01,3,0,2660,684,630,2,0,2,7,13,0,BOTTOM,DUO_CARRY
1200281,1200071,200,10,552,ITZ Jockster,12,UNRANKED,4,3,10,13,0,3,0,0,0,0,0,0,0,8636,7775,0,3401,2043,2049,3800,1308,0,3364,1,2,0,2,1,00:27:52,17922,4196,8345,1,1,0,0,0,6448,1060,11827,0,0,28217,5256,20421,7256,39,0,0,00:02:54,68,0,3846,0,248,1,0,9,7,33,0,BOTTOM,DUO_SUPPORT
1200282,1200074,200,8,551,PNG Kami,143,UNRANKED,4,12,1,15,0,3,0,0,0,0,0,0,0,10725,10150,0,3116,3092,1026,1056,1001,3001,3363,0,0,0,0,0,00:22:07,136810,9243,7086,58,0,58,0,0,16475,514,3587,0,0,154646,11118,10972,939,189,0,0,00:08:09,1,0,1360,1360,298,0,0,4,1,15,0,MIDDLE,SOLO
1200283,1200074,200,9,28,PNG brTT RX,81,UNRANKED,7,4,0,12,0,3,0,0,0,0,0,0,0,8683,8300,0,1055,3042,2043,3158,3025,1038,3363,0,0,0,0,0,00:13:13,8666,3016,4594,5,0,5,0,0,73089,6208,3754,0,0,82092,9321,8348,1687,196,0,0,00:11:15,3,0,336,96,0,0,0,4,6,12,0,JUNGLE,NONE
1200284,1200074,200,10,27,PNG Picoca,201,UNRANKED,4,3,1,9,0,4,0,0,0,0,0,0,0,5973,5500,0,1028,3105,2303,2043,0,3009,3364,0,0,0,0,0,00:09:01,6190,2660,4873,0,0,0,0,0,2987,353,6414,0,0,11775,3013,11528,1046,31,0,0,00:03:09,3,0,2597,0,240,0,0,4,9,29,0,JUNGLE,NONE
1200298,1200092,200,6,22,CNB Aoshi,2,UNRANKED,4,12,10,17,0,4,0,0,1,0,1,0,0,14509,13600,1,3742,3155,3065,1011,1317,3071,3340,1,3,0,2,1,00:23:22,1137,909,21435,12,7,5,0,0,173425,16432,14252,0,0,196703,20739,36176,7620,249,0,0,00:12:30,1,0,22139,3398,489,1,0,2,13,19,0,TOP,SOLO
1200299,1200092,200,7,22,CNB Nappon,60,UNRANKED,4,11,11,15,0,5,1,0,0,0,0,0,0,14394,13775,0,1409,3190,3111,3102,3742,0,3364,2,9,0,4,3,00:13:52,75096,13719,13885,67,5,62,0,0,25154,1433,19990,0,0,115745,15153,34310,7063,50,0,0,00:02:03,1,1,15495,0,435,1,0,7,24,25,0,JUNGLE,NONE
1200300,1200092,200,8,22,CNB YoDa SL,268,UNRANKED,7,4,10,18,0,5,0,0,0,1,0,0,1,16311,16085,0,1052,3111,3089,3116,3135,3115,3363,1,3,0,2,1,00:17:16,238273,33805,16229,24,3,21,0,0,23313,730,9845,0,0,261712,34660,26199,5390,313,0,0,00:16:06,3,0,125,125,125,5,0,2,10,21,0,MIDDLE,SOLO
1200301,1200092,200,9,22,CNB pbO,18,UNRANKED,4,7,12,17,0,1,0,0,0,1,0,1,0,17459,16700,0,3072,3140,3031,1301,3094,3035,3363,1,6,912,5,1,00:34:28,53238,6227,13346,21,0,21,0,0,226194,26922,9586,0,0,282925,35538,23033,3861,332,0,0,00:04:53,4,0,3492,2388,100,0,0,5,13,25,0,BOTTOM,DUO_CARRY
1200302,1200092,200,10,22,CNB Wos,12,UNRANKED,4,3,16,13,0,7,0,0,0,1,0,0,0,10817,10725,0,2303,3800,3222,2043,1328,3067,3364,0,0,0,0,0,00:12:02,15250,5998,20001,1,0,1,0,0,6252,730,17845,0,0,25517,6729,38740,11496,36,0,0,00:02:31,75,0,4014,0,893,0,0,11,9,49,0,BOTTOM,DUO_SUPPORT
1200354,1200148,200,6,4,RED Ayel,238,UNRANKED,4,12,1,18,0,1,0,0,0,0,1,1,0,18181,17450,3,3153,3142,3156,3158,3071,3035,3363,0,1,0,0,1,00:43:39,16855,1140,10046,32,19,13,0,0,331089,13936,8366,0,0,349970,15076,18412,3826,385,0,0,00:03:06,1,0,2025,0,0,0,0,6,10,33,1,JUNGLE,NONE
1200355,1200148,200,7,4,RED Caos,36,UNRANKED,4,11,3,17,0,1,0,0,0,1,0,0,0,14645,12900,1,1409,3211,3801,1306,3065,3742,3364,1,2,0,2,1,00:34:42,92142,12942,10093,108,27,81,0,0,44875,809,17698,0,0,155612,13751,28572,16453,36,0,0,00:12:25,1,0,18594,0,780,1,0,15,27,44,1,JUNGLE,NONE
1200356,1200148,200,8,4,RED Brucer,127,UNRANKED,4,12,2,18,0,3,0,0,0,0,0,0,0,18671,17700,0,3157,3089,3092,3020,3135,3116,3363,0,1,0,0,1,00:34:21,301280,7464,9714,50,17,33,0,0,29670,105,5287,0,0,331051,7669,15001,1418,357,0,0,00:12:23,1,0,100,100,0,2,0,2,9,21,1,MIDDLE,SOLO
1200357,1200148,200,9,13,RED SacyR,18,UNRANKED,7,4,2,18,0,1,0,0,1,1,0,0,1,18747,17500,0,3036,3072,3094,3031,3006,3156,3363,0,2,924,0,1,00:34:27,62496,2570,4629,25,3,22,0,0,319016,8493,3827,0,0,384196,11712,8516,834,398,0,0,00:08:23,3,0,2684,648,60,6,0,0,7,14,1,JUNGLE,NONE
1200358,1200148,200,10,4,RED Eryon,412,UNRANKED,4,14,4,14,0,1,0,0,0,1,0,1,0,11076,8800,0,3401,1029,2045,3009,3190,0,3364,0,0,0,0,0,00:34:31,11759,2133,4518,0,0,0,0,0,9199,164,3400,0,0,21571,2909,8038,902,39,0,0,00:01:39,2,0,612,612,120,0,0,14,16,51,1,JUNGLE,NONE
1210146,1210045,100,1,7,RED Ayel,2,UNRANKED,4,12,3,18,0,3,0,0,0,0,0,0,0,14423,13675,0,2033,3024,3156,3071,3009,3065,3363,0,0,0,0,0,00:20:04,437,382,12815,28,5,23,0,0,237022,7406,18601,0,0,273657,10341,31837,9489,327,0,0,00:16:28,1,0,36197,2552,419,2,0,7,14,31,0,JUNGLE,NONE
1210147,1210045,100,2,549,RED Caos,60,UNRANKED,4,11,2,15,0,2,0,0,0,0,0,0,0,11710,11700,0,2049,3190,3742,1401,1306,0,3364,1,2,0,2,1,00:30:50,67502,5814,14437,60,4,56,0,0,23777,366,10995,0,0,105382,6588,26072,6467,64,0,0,00:04:50,1,0,14102,408,640,0,0,11,34,62,0,JUNGLE,NONE
1210148,1210045,100,3,657,RED Brucer,117,UNRANKED,4,12,5,18,0,0,0,0,0,0,0,0,0,17569,16225,0,3157,3285,3092,3089,3158,1058,3363,0,1,0,0,1,00:00:00,286215,11082,8274,38,0,38,0,0,28022,983,6468,0,0,314263,12091,14742,3012,380,0,0,00:27:17,1,0,25,25,0,0,0,5,10,21,0,MIDDLE,SOLO
1210149,1210045,100,4,23,RED SacyR,29,UNRANKED,7,4,3,17,0,2,0,0,0,0,0,0,0,14874,14250,0,3036,3031,3006,3085,3072,0,3363,0,2,709,0,1,00:31:47,1912,1030,4593,23,1,22,0,0,206810,16277,10974,0,0,222416,20796,15568,2306,328,0,0,00:16:10,3,0,13692,3488,0,0,0,0,14,12,0,TOP,DUO_CARRY
1210150,1210045,100,5,661,RED Eryon,223,UNRANKED,4,3,3,13,0,1,0,0,0,0,0,0,0,9929,9325,0,3401,3009,2045,1029,3060,2043,3364,0,1,0,0,1,00:43:38,12739,3400,10097,1,0,1,0,0,4140,280,8934,0,0,20006,3681,19176,6303,53,0,0,00:01:47,5,0,3126,0,144,0,0,13,16,55,0,TOP,DUO_SUPPORT
1210173,1210072,100,1,22,CNB Aoshi,127,UNRANKED,4,12,4,15,0,5,0,0,0,0,0,0,0,10689,10850,0,3135,3157,1333,3001,0,0,3340,0,0,0,0,0,00:13:34,171421,15013,8094,2,0,2,0,0,11569,1074,7599,0,0,182990,16088,15694,1955,258,0,0,00:07:58,1,0,0,0,0,0,0,2,6,16,0,TOP,SOLO
1210174,1210072,100,2,22,CNB Nappon,60,UNRANKED,4,11,6,14,0,4,0,0,1,0,0,0,0,9333,8825,0,1409,2032,0,3742,3211,3111,3364,0,2,0,0,1,00:13:33,58113,8233,7946,56,4,52,0,0,21388,1064,11471,0,0,92627,9406,19714,4240,31,0,0,00:01:17,1,0,13126,108,296,1,0,4,16,22,0,JUNGLE,NONE
1210175,1210072,100,3,22,CNB YoDa SL,7,UNRANKED,14,4,3,15,0,4,0,0,0,0,0,0,0,10579,10475,0,0,1056,3165,3111,3135,3001,3363,0,3,0,0,1,00:09:44,120749,13928,8653,11,0,11,0,0,16040,1757,8567,0,0,137085,15980,17361,2173,201,0,0,00:01:16,1,0,295,295,140,0,0,5,8,18,0,MIDDLE,SOLO
1210176,1210072,100,4,22,CNB pbO,236,UNRANKED,4,7,3,14,0,3,0,0,0,0,0,0,0,12428,12625,0,1055,3094,1331,3508,3036,1038,3363,2,4,421,2,1,00:14:08,12112,1811,6227,5,0,5,0,0,177354,21950,9066,0,0,190610,24177,15294,3623,274,0,0,00:02:49,3,0,1144,416,0,1,0,2,10,15,0,BOTTOM,DUO_CARRY
1210177,1210072,100,5,22,CNB Wos,201,UNRANKED,4,14,7,11,0,4,0,0,0,0,0,0,0,7928,7450,0,2303,2043,1033,3190,1308,0,3364,0,1,0,0,1,00:11:49,13501,6383,9791,0,0,0,0,0,6298,1365,9247,0,0,25561,8649,19383,1895,34,0,0,00:09:12,3,0,5762,900,344,0,0,10,13,47,0,BOTTOM,DUO_SUPPORT
1210225,1210124,100,1,6,KBM LEP,111,UNRANKED,4,12,6,18,0,3,1,0,0,0,0,0,0,18799,21375,0,3143,3075,3065,1308,3110,3026,3363,1,3,0,2,2,00:30:45,233904,16822,14544,14,0,14,0,0,54339,2648,19652,0,0,288243,19471,35782,7821,359,0,0,01:21:51,1,0,0,0,1585,1,0,1,7,23,0,BOTTOM,SOLO
