id,gameId,teamId,participantId,timeline,data
4503,1420311,100,4,10-20,9.9
4504,1420311,100,4,20-30,10.8
4505,1420311,100,4,30-end,9.8
4506,1420311,100,4,0-10,8.0
4507,1420311,100,5,10-20,1.4
4508,1420311,100,5,20-30,1.7
4509,1420311,100,5,30-end,1.6
4510,1420311,100,5,0-10,1.5
4511,1420311,200,6,10-20,8.2
4512,1420311,200,6,20-30,7.2
4513,1420311,200,6,30-end,3.8
4514,1420311,200,6,0-10,4.8
4515,1420311,200,7,10-20,0.6
4516,1420311,200,7,20-30,1.4
4517,1420311,200,7,30-end,2.6
4518,1420311,200,7,0-10,0.2
4519,1420311,200,8,10-20,9.3
4520,1420311,200,8,20-30,7.5
4521,1420311,200,8,30-end,7.4
4522,1420311,200,8,0-10,9.4
4523,1420311,200,9,10-20,8.7
4524,1420311,200,9,20-30,8.8
4525,1420311,200,9,30-end,7.0
4526,1420311,200,9,0-10,5.6
4527,1420311,200,10,10-20,1.0
4528,1420311,200,10,20-30,1.1
4529,1420311,200,10,30-end,0.8
4530,1420311,200,10,0-10,0.8
4531,1410277,100,1,10-20,5.5
4532,1410277,100,1,20-30,4.2
4533,1410277,100,1,0-10,3.5
4534,1410277,100,2,10-20,1.8
4535,1410277,100,2,20-30,2.7
4536,1410277,100,2,0-10,1.1
4537,1410277,100,3,10-20,8.7
4538,1410277,100,3,20-30,5.2
4539,1410277,100,3,0-10,7.7
4540,1410277,100,4,10-20,8.4
4541,1410277,100,4,20-30,8.1
4542,1410277,100,4,0-10,8.2
4543,1410277,100,5,10-20,0.6
4544,1410277,100,5,20-30,0.9
4545,1410277,100,5,0-10,0.1
4546,1410277,200,6,10-20,8.7
4547,1410277,200,6,20-30,9.3
4548,1410277,200,6,0-10,6.3
4549,1410277,200,7,10-20,1.8
4550,1410277,200,7,20-30,1.5
4551,1410277,200,7,0-10,0.3
4552,1410277,200,8,10-20,8.0
4553,1410277,200,8,20-30,5.9
4554,1410277,200,8,0-10,7.7
4555,1410277,200,9,10-20,8.7
4556,1410277,200,9,20-30,7.8
4557,1410277,200,9,0-10,7.0
4558,1410277,200,10,10-20,1.5
4559,1410277,200,10,20-30,2.0
4560,1410277,200,10,0-10,1.4
4561,1410279,100,1,10-20,9.3
4562,1410279,100,1,20-30,7.6
4563,1410279,100,1,30-end,5.0
4564,1410279,100,1,0-10,6.8
4565,1410279,100,2,10-20,1.1
4566,1410279,100,2,20-30,1.4
4567,1410279,100,2,30-end,1.1
4568,1410279,100,2,0-10,0.2
4569,1410279,100,3,10-20,8.3
4570,1410279,100,3,20-30,6.9
4571,1410279,100,3,30-end,4.5
4572,1410279,100,3,0-10,6.8
4573,1410279,100,4,10-20,8.4
4574,1410279,100,4,20-30,7.6
4575,1410279,100,4,30-end,10.4
4576,1410279,100,4,0-10,6.3
4577,1410279,100,5,10-20,0.4
